"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Phf3",1.49013830573737e-21,-0.137813359725819,0.399,0.478,3.09248402589676e-17
"Kpna1",1.52355501300155e-21,-0.135570454826206,0.351,0.428,3.16183371848211e-17
"Cd2ap",1.61851574900394e-21,-0.1620396414827,0.42,0.498,3.35890573390787e-17
"Ddx42",1.67394437470075e-21,-0.147048151225528,0.291,0.359,3.47393676081646e-17
"Zfp280c",1.82730826742617e-21,-0.159272946327895,0.195,0.25,3.79221284738954e-17
"Anapc5",1.8948991392542e-21,-0.11598980014233,0.275,0.345,3.93248418369425e-17
"Cdadc1",1.93347844762956e-21,-0.127242620607142,0.261,0.328,4.01254782236563e-17
"Klhdc10",2.1323875862845e-21,-0.135425702505436,0.533,0.611,4.42534395781622e-17
"Yeats2",2.24052324162263e-21,-0.144989080421368,0.244,0.308,4.64975788333945e-17
"Setd7",2.69590137914746e-21,-0.115895528618593,0.333,0.407,5.59480413214473e-17
"Dnajc5",2.76146898432528e-21,-0.138954293302277,0.382,0.46,5.73087658317024e-17
"Fbxw7",2.81110387511361e-21,-0.139852592383911,0.366,0.441,5.83388387202327e-17
"Tango2",2.8231751797311e-21,-0.160014286941453,0.268,0.333,5.85893545049595e-17
"Slc25a17",3.07959061894641e-21,-0.114139317954071,0.434,0.517,6.39107441149949e-17
"Zmym4",3.11798451576796e-21,-0.130541022963755,0.628,0.703,6.47075326557325e-17
"Papola",3.38239625218747e-21,-0.114649533298469,0.573,0.658,7.01948694216465e-17
"Rab10",3.43510038688339e-21,-0.121598956233522,0.33,0.405,7.1288638328991e-17
"Btbd7",3.73711445921326e-21,-0.130920664252243,0.233,0.295,7.75563363720527e-17
"LOC100910792",3.9424120265987e-21,-0.113675074725805,0.482,0.559,8.18168767880028e-17
"Psmd6",4.12371401601468e-21,-0.109320186517657,0.201,0.259,8.55794369743527e-17
"Hfm1",4.55302676206111e-21,-0.130850773496836,0.378,0.455,9.44889643930542e-17
"Add3",4.89150281401619e-21,-0.124031489006875,0.326,0.398,1.01513357899278e-16
"Exoc5",4.94295961992554e-21,-0.136232018657711,0.263,0.329,1.02581240992315e-16
"Ralgapa1",4.97614652577104e-21,-0.131427773538952,0.734,0.801,1.03269968849326e-16
"Mtmr3",5.0135301903077e-21,-0.140568962960206,0.478,0.558,1.04045792039456e-16
"Dhx9",5.69066814294457e-21,-0.115005391158231,0.241,0.305,1.18098435970529e-16
"Zfp605",5.83960472336011e-21,-0.121366552917573,0.198,0.255,1.21189316823892e-16
"Ctcf",6.05514752009137e-21,-0.116788905277856,0.251,0.316,1.25662476484456e-16
"Soga3",6.28626687410486e-21,-0.133672203747444,0.444,0.528,1.30458896438298e-16
"Tmem59",6.45324711342358e-21,-0.101604741893831,0.352,0.43,1.3392423734488e-16
"Gprin3",8.12697924853639e-21,0.339565063468251,0.459,0.433,1.68659200344876e-16
"Noc2l",8.61422346268227e-21,-0.110943756243267,0.207,0.265,1.78770979521045e-16
"Cep350",9.04277696427362e-21,-0.140905378728321,0.433,0.51,1.8766475033957e-16
"Kcnh1",9.1741643258689e-21,0.345131091916827,0.448,0.428,1.90391432254757e-16
"Cux1",9.38897152560125e-21,0.281350809842057,0.558,0.549,1.94849326070803e-16
"Pds5a",9.71124870170292e-21,-0.116714316163723,0.387,0.462,2.01537544306441e-16
"Mob3b",1.09302584008534e-20,-0.276339061615108,0.222,0.277,2.26835652592911e-16
"Pid1",1.11685923861545e-20,-0.194228947160631,0.274,0.338,2.31781797789864e-16
"Axin1",1.18938534794933e-20,-0.114977524249804,0.229,0.291,2.46833141259924e-16
"Ptbp2",1.23077113620093e-20,-0.102745176147692,0.7,0.766,2.55421933895778e-16
"Zfp609",1.23957095770473e-20,-0.141817881734075,0.357,0.431,2.57248160852463e-16
"Arhgef7",1.2507516787083e-20,-0.141507534057161,0.32,0.391,2.59568495882333e-16
"Pdss1",1.25119668032274e-20,-0.107041656050479,0.257,0.323,2.59660847067377e-16
"Nfasc",1.25450876234544e-20,-0.133960438296755,0.455,0.535,2.60348203449549e-16
"Rsbn1",1.3122638819658e-20,-0.107550120881588,0.403,0.484,2.72334123424362e-16
"Ubr4",1.38341691302393e-20,-0.128750514769812,0.225,0.285,2.87100511959857e-16
"Scn9a",1.38654056630431e-20,-0.19528784261622,0.268,0.33,2.87748763725133e-16
"Utp18",1.45086273931942e-20,-0.161958781191254,0.197,0.252,3.01097544290958e-16
"Ddx46",1.62983469295938e-20,-0.11491627449659,0.219,0.279,3.3823959382986e-16
"Pcp4",1.63151146374258e-20,0.378971450044134,0.413,0.386,3.38587574070498e-16
"Prkar2a",1.65128123086244e-20,-0.142364046462975,0.201,0.258,3.42690393840881e-16
"Fam135a",1.75159190851452e-20,-0.152249067401124,0.418,0.496,3.63507868774019e-16
"Hspa4",1.87257416796901e-20,-0.115029355090573,0.343,0.419,3.88615317078608e-16
"Tmem67",1.93370297278448e-20,-0.156925181327522,0.257,0.321,4.01301377941963e-16
"Cd47",1.93600460528216e-20,-0.132771341399417,0.446,0.524,4.01779035734207e-16
"Snap91",1.93635550987104e-20,-0.136480743833813,0.528,0.606,4.01851858963537e-16
"Kcmf1",2.04903074769383e-20,-0.105800711145494,0.241,0.304,4.25235351068901e-16
"Capza2",2.06217342784369e-20,-0.13998908748942,0.29,0.357,4.27962851480401e-16
"Parg",2.21349413790395e-20,-0.11765157617319,0.337,0.411,4.59366438439207e-16
"Atp5f1c",2.45510873439793e-20,-0.1056526279846,0.424,0.504,5.09508715649602e-16
"LOC120102485",2.62509524991339e-20,0.189731177121832,0.727,0.737,5.44786017214525e-16
"Ccser2",2.86474259343501e-20,-0.124059756983305,0.386,0.463,5.94520030415568e-16
"Brinp2",3.19888860597727e-20,-0.116213811393028,0.271,0.336,6.63865352398463e-16
"Epg5",3.38739240581806e-20,-0.131706562836307,0.322,0.394,7.02985545979421e-16
"Atp6v1h",4.035670177061e-20,-0.113227767199127,0.427,0.509,8.3752263184547e-16
"Cdh9",4.26388272728682e-20,0.275216889968108,0.452,0.417,8.84883582393835e-16
"Polr2a",4.56955130457889e-20,-0.129540550288741,0.199,0.255,9.48318982239256e-16
"Celf5",4.80235335437643e-20,0.303285841869829,0.542,0.535,9.9663239163374e-16
"Usp14",4.8243663558252e-20,-0.120278881809201,0.351,0.424,1.0012007498244e-15
"Cdc23",5.24266486395577e-20,-0.107972455646012,0.196,0.251,1.08801023921674e-15
"Emsy",5.26143725781927e-20,-0.135704073177773,0.325,0.395,1.09190607411523e-15
"Glyr1",5.34810863318293e-20,-0.146170229727793,0.197,0.252,1.10989298464445e-15
"Cacul1",5.69267267731697e-20,-0.142901881949707,0.346,0.419,1.18140036072359e-15
"Nsd1",5.81198896798989e-20,-0.114533440120703,0.643,0.716,1.20616207052694e-15
"Fzd3",6.19455660757046e-20,-0.1065395330439,0.295,0.362,1.2855563327691e-15
"Slc30a9",6.50706869412735e-20,-0.136392329088495,0.426,0.503,1.35041196609225e-15
"Frmpd4",6.9445747046111e-20,0.108652319905322,0.922,0.912,1.44120758844794e-15
"Tmem161b",7.4944687843653e-20,-0.127142500827815,0.439,0.517,1.55532710681933e-15
"Xpo6",7.97052024691977e-20,-0.10510098372413,0.311,0.382,1.65412206684326e-15
"Trappc9",8.21441555095781e-20,-0.114026852431134,0.32,0.392,1.70473765929027e-15
"Marchf7",8.47333401457001e-20,-0.116976653164442,0.345,0.42,1.75847100804371e-15
"Dbn1",9.44781174109614e-20,-0.13093414723247,0.328,0.401,1.96070437062968e-15
"Snd1",1.06818165214786e-19,-0.123270784703248,0.413,0.491,2.21679738270246e-15
"Lekr1",1.10326621578157e-19,-0.124801869203939,0.303,0.37,2.28960837761149e-15
"Ddx10",1.1709069556934e-19,-0.114284976255021,0.292,0.36,2.42998320515052e-15
"Nap1l1",1.37523587469393e-19,-0.11506564733725,0.337,0.41,2.85402701075231e-15
"Cnnm2",1.39462777006197e-19,-0.137605927075149,0.251,0.312,2.89427101120961e-15
"Tmem63b",1.44607933450498e-19,-0.11601085299387,0.21,0.268,3.0010484428982e-15
"Mcm3ap",1.62011538320726e-19,-0.114105449110919,0.204,0.26,3.36222545477002e-15
"Plekha6",1.67976978344865e-19,-0.125896818107345,0.505,0.588,3.48602623159098e-15
"Elavl3",1.70444835626827e-19,-0.105574879487293,0.254,0.317,3.53724167376355e-15
"Ep400",1.94371394578843e-19,-0.12097116066463,0.361,0.434,4.03378955169472e-15
"Pnisr",2.14272964107015e-19,0.168159823808655,0.786,0.794,4.44680682411288e-15
"Sec24a",2.16720853793262e-19,-0.100275873519398,0.326,0.399,4.49760787877157e-15
"Sgpl1",2.19665230647053e-19,-0.109718175311571,0.238,0.298,4.55871253161829e-15
"Diaph1",2.21722787276699e-19,-0.107706899030821,0.197,0.251,4.60141300435334e-15
"Zc3h14",2.29007023658752e-19,-0.129641597086361,0.317,0.386,4.75258276199008e-15
"Lmbr1",2.461410628586e-19,-0.140299348333987,0.291,0.357,5.10816547750452e-15
"LOC100363642",2.55679566521449e-19,-0.110987871084557,0.409,0.488,5.30611804401963e-15
"Fam76b",2.65341320084931e-19,-0.109597994204712,0.219,0.277,5.50662841572258e-15
"Pikfyve",2.75747357328039e-19,-0.109385728402956,0.374,0.45,5.7225849066288e-15
"Setd2",2.84288776691037e-19,-0.110302923069735,0.474,0.554,5.89984498266909e-15
"Gria3",3.1321134504987e-19,0.168669321848171,0.757,0.739,6.50007504381995e-15
"Hnrnpu",3.15846263492495e-19,-0.127899039704922,0.544,0.621,6.55475750625974e-15
"Pip4p2",3.42153579290521e-19,-0.134285667126972,0.237,0.296,7.10071323101618e-15
"Elavl1",3.8477559045337e-19,-0.101350960093281,0.224,0.282,7.98524782867878e-15
"Dync1h1",3.92210381192137e-19,-0.11370057130252,0.315,0.387,8.13954204088042e-15
"Lrch2",4.17842218632922e-19,-0.115187618934274,0.225,0.283,8.67147956328903e-15
"Mapk8",4.27034019928834e-19,-0.103884656003379,0.453,0.536,8.8622370155831e-15
"Agtpbp1",4.44793818190631e-19,-0.115597313891661,0.507,0.586,9.23080610891016e-15
"Pdia3",4.5860570205419e-19,-0.103752389271884,0.223,0.281,9.5174441347306e-15
"Dlat",4.67361906570532e-19,-0.10540336182866,0.211,0.267,9.69916164705826e-15
"Pou2f1",4.94531372569459e-19,-0.13351418949139,0.519,0.597,1.0263009574934e-14
"Cacnb4",5.59340207649803e-19,0.13386636214005,0.843,0.833,1.16079873293564e-14
"Purg",6.25177908071037e-19,-0.128406424891297,0.371,0.446,1.29743171261982e-14
"Caap1",6.30028676889721e-19,-0.142526772192233,0.256,0.316,1.30749851314924e-14
"Ep300",6.70518998489146e-19,-0.104974989794122,0.303,0.371,1.39152807756452e-14
"Ap3s1",7.60404935578131e-19,-0.125775012326292,0.208,0.264,1.57806836280529e-14
"Gpr89b",8.16477307624877e-19,-0.104866335402309,0.228,0.286,1.69443535651391e-14
"Ddx1",8.19984660591637e-19,-0.113591864603626,0.196,0.25,1.70171416612583e-14
"Ndfip2",8.24826774766017e-19,-0.103034756451978,0.25,0.311,1.71176300567191e-14
"Rpe",9.429889291801e-19,-0.128204080951963,0.197,0.25,1.95698492472746e-14
"Smarcc1",9.47863282327108e-19,-0.112257160498152,0.347,0.419,1.96710066981345e-14
"Oxct1",9.67398831479953e-19,-0.121699682082161,0.302,0.37,2.00764279497035e-14
"Kdm5a",9.6779393832937e-19,-0.109666709855781,0.409,0.485,2.00846276021494e-14
"Ptk2b",1.08233361537802e-18,0.317287404611288,0.472,0.455,2.246166951994e-14
"Ago3",1.14536089582753e-18,-0.107944413953151,0.46,0.536,2.37696746711087e-14
"Clip1",1.1669048329541e-18,-0.106969721903815,0.423,0.499,2.42167759982964e-14
"Gulp1",1.24241002116819e-18,0.3583842943942,0.379,0.348,2.57837351693035e-14
"Edem3",1.2549002847052e-18,-0.107175870132879,0.287,0.351,2.60429456084871e-14
